date,foreign,institution,individual,pension,trust,close
2025-12-18,-345941.0,-100576.0,412954.0,-84632.0,-70579.0,3994.51
2025-12-19,-757253.0,854093.0,-141250.0,-41242.0,-25141.0,4020.55
2025-12-22,1101702.0,1605470.0,-2671442.0,22810.0,-34262.0,4105.93
2025-12-23,955107.0,352699.0,-1285301.0,-37383.0,-121146.0,4117.32
2025-12-24,522501.0,203889.0,-717074.0,32658.0,-26144.0,4108.62
2025-12-26,1779048.0,443547.0,-2326468.0,-97502.0,-23628.0,4129.68
2025-12-29,333658.0,-313275.0,66112.0,37892.0,23933.0,4220.56
2025-12-30,-476830.0,-376314.0,844811.0,-108411.0,-24765.0,4214.17
2026-01-02,630930.0,-247658.0,-425191.0,-19585.0,-72899.0,4309.63
2026-01-05,2172631.0,-704560.0,-1514133.0,-156431.0,-258789.0,4457.52
2026-01-06,-618424.0,-66435.0,596307.0,-72389.0,-102988.0,4525.48
2026-01-07,1254771.0,-939720.0,-294372.0,-94664.0,-208994.0,4551.06
2026-01-08,-97854.0,-1401407.0,1253964.0,-150976.0,-185255.0,4552.37
2026-01-09,-1606829.0,1204591.0,133924.0,52729.0,30208.0,4586.32
2026-01-12,-351224.0,210069.0,-101323.0,-50106.0,68006.0,4624.79
2026-01-13,-279274.0,788132.0,-712513.0,2228.0,115893.0,4692.64
2026-01-14,-376007.0,588711.0,-437733.0,14938.0,-9544.0,4723.1
2026-01-15,344958.0,1290550.0,-1823510.0,-31188.0,5506.0,4797.55
2026-01-16,434998.0,308347.0,-938252.0,-90075.0,20717.0,4840.74
2026-01-19,553218.0,-25642.0,-751280.0,-118800.0,-40148.0,4904.66
2026-01-20,123175.0,-649971.0,352440.0,-172940.0,-87353.0,4885.75
2026-01-21,439399.0,321675.0,-996544.0,-56424.0,-911.0,4909.93
2026-01-22,-243171.0,-156830.0,155544.0,-204910.0,-19319.0,4952.53
2026-01-23,143820.0,478963.0,-723938.0,-271899.0,-85112.0,4990.07
2026-01-26,-158813.0,-1541420.0,1715655.0,-173034.0,-194990.0,4949.59
2026-01-27,844811.0,247399.0,-1019705.0,-57241.0,-210512.0,5084.85
2026-01-28,400788.0,-1402103.0,1213078.0,-90014.0,-145127.0,5170.81
2026-01-29,-1489664.0,-167312.0,1617281.0,-119680.0,-117545.0,5221.25
2026-01-30,-1972888.0,-424098.0,2297932.0,-30656.0,-127843.0,5224.36
2026-02-02,-2516783.0,-2212550.0,4587422.0,-39925.0,25162.0,4949.67
2026-02-03,703797.0,2170791.0,-2942272.0,95781.0,345242.0,5288.08
2026-02-04,-941267.0,1783625.0,-1011874.0,29003.0,97388.0,5371.1
2026-02-05,-5010770.0,-2069271.0,6779074.0,-98472.0,-37381.0,5163.57
2026-02-06,-3323262.0,941369.0,2173605.0,132300.0,156410.0,5089.14
2026-02-09,432014.0,2712339.0,-3294704.0,-86296.0,195360.0,5298.04
2026-02-10,147402.0,564308.0,-877984.0,-97723.0,-42187.0,5301.69
2026-02-11,846122.0,692660.0,-1714889.0,-26290.0,98025.0,5354.49
2026-02-12,2995404.0,1380002.0,-4454692.0,72186.0,149066.0,5522.27
2026-02-13,-922032.0,83066.0,714122.0,56326.0,-93212.0,5507.01
2026-02-19,-939569.0,1654220.0,-860917.0,15370.0,59739.0,5677.25
2026-02-20,-742025.0,1614950.0,-987250.0,-142174.0,-52698.0,5808.53
2026-02-23,-1113164.0,-127122.0,1081514.0,-268530.0,-168727.0,5846.09
2026-02-24,-201345.0,2377273.0,-2286115.0,-71766.0,-145061.0,5969.64
2026-02-25,-1308240.0,1470125.0,230708.0,74952.0,-307440.0,6083.86
2026-02-26,-2113479.0,1256913.0,649754.0,-98072.0,53950.0,6307.27
2026-02-27,-7052756.0,566622.0,6249572.0,-228321.0,-225712.0,6244.13
2026-03-03,-5148705.0,-885918.0,5797435.0,41183.0,-49527.0,5791.91
2026-03-04,230261.0,-597824.0,79582.0,-72746.0,-128662.0,5093.54
2026-03-05,-144564.0,-1718560.0,1822811.0,-87153.0,-109227.0,5583.9
2026-03-06,-1941817.0,-1114156.0,2948793.0,-174753.0,-178422.0,5584.87
2026-03-09,-3173537.0,-1544058.0,4624213.0,-101981.0,-199264.0,5251.87
2026-03-10,1028254.0,916404.0,-1833955.0,-9321.0,68223.0,5532.59
2026-03-11,-256257.0,782135.0,-508618.0,-89339.0,34574.0,5609.95
2026-03-12,-2383104.0,77530.0,2229146.0,-37405.0,75973.0,5583.25
2026-03-13,-1450151.0,-1043404.0,2451168.0,28455.0,-117276.0,5487.24
2026-03-16,-848546.0,91068.0,716355.0,41195.0,61546.0,5549.85
2026-03-17,-174046.0,734057.0,-575206.0,84333.0,235289.0,5640.48
2026-03-18,880184.0,3109263.0,-3871669.0,95953.0,5530.0,5925.03
2026-03-19,-1876041.0,-664896.0,2411569.0,-64938.0,22655.0,5763.22
2026-03-20,-1240162.0,-1026016.0,2233843.0,60613.0,-79236.0,5781.2
2026-03-23,-3675071.0,-3817298.0,7002866.0,-161667.0,-301286.0,5405.75
2026-03-24,-1986274.0,968314.0,726959.0,43457.0,9836.0,5553.92
2026-03-25,-1289484.0,2322963.0,-1340225.0,14665.0,36931.0,5642.21
2026-03-26,-2937021.0,-299924.0,3059800.0,-242276.0,-250294.0,5460.46
2026-03-27,-3428600.0,778473.0,2259609.0,-22802.0,185452.0,5438.87
2026-03-30,-2094507.0,844955.0,894519.0,-81150.0,73020.0,5277.3
2026-03-31,-3838556.0,1025065.0,2439976.0,-29135.0,35211.0,5052.46
2026-04-01,-641053.0,4041874.0,-3762839.0,-19187.0,355241.0,5478.7
2026-04-02,-136810.0,-1451708.0,1209746.0,9098.0,-21280.0,5234.05
2026-04-03,803529.0,738960.0,-2095233.0,-55741.0,226640.0,5377.3
2026-04-06,-159573.0,837148.0,-1050175.0,-85005.0,88930.0,5450.33
2026-04-07,370372.0,-400082.0,-342932.0,-81802.0,73902.0,5494.78
2026-04-08,1908878.0,2726770.0,-5416120.0,-208288.0,-85300.0,5872.34
2026-04-09,1847647.0,-2512488.0,295001.0,4883.0,-4950.0,5778.01
2026-04-10,1064128.0,-203108.0,-1228044.0,-41564.0,-205944.0,5858.87
2026-04-13,-457900.0,-669837.0,717335.0,-173326.0,62411.0,5808.62
2026-04-14,827637.0,1254459.0,-2391883.0,-25565.0,-35274.0,5967.75
2026-04-15,497336.0,36807.0,-940028.0,-111565.0,-288473.0,6091.39
2026-04-16,481387.0,1078313.0,-1804982.0,-29882.0,-58335.0,6226.05
2026-04-17,-1997433.0,150108.0,1446409.0,-75665.0,-36836.0,6191.92
2026-04-20,-233790.0,293793.0,-315834.0,8039.0,-42266.0,6219.09
2026-04-21,1156459.0,918068.0,-1920426.0,62176.0,-17252.0,6388.47
2026-04-22,-676199.0,-404586.0,1198372.0,99531.0,28172.0,6417.93
2026-04-23,-82029.0,-296549.0,451364.0,19704.0,-231502.0,6475.81
2026-04-24,-1949625.0,805313.0,1183246.0,-20151.0,44553.0,6475.63
2026-04-27,856310.0,1134931.0,-1975755.0,-177051.0,-57968.0,6615.03
2026-04-28,-184346.0,353201.0,-130557.0,-27745.0,-75276.0,6641.02
2026-04-29,-607070.0,477066.0,168131.0,-2117.0,107868.0,6690.9
2026-04-30,-1455933.0,283792.0,1182435.0,35039.0,-51585.0,6598.87
2026-05-04,2930781.0,2009778.0,-4793554.0,-50746.0,-48525.0,6936.99
2026-05-06,3108504.0,-2289424.0,-571460.0,-159000.0,-457384.0,7384.56
2026-05-07,-6698678.0,891693.0,5992456.0,49416.0,-283767.0,7490.05
2026-05-08,-5296666.0,1254236.0,3970675.0,-50196.0,-88731.0,7498.0
2026-05-11,-2814735.0,-45812.0,2866858.0,-294813.0,-267767.0,7822.24
2026-05-12,-5608972.0,-1213799.0,6681827.0,-185720.0,-35814.0,7643.15
2026-05-13,-3722651.0,1687602.0,1886837.0,-236260.0,-11519.0,7844.01
2026-05-14,-2144999.0,192721.0,1849915.0,-193336.0,-374807.0,7981.41
2026-05-15,-5603949.0,-1734716.0,7230784.0,-94931.0,-381981.0,7493.18
2026-05-18,-3649182.0,1390379.0,2209432.0,1609.0,-32740.0,7516.04
2026-05-19,-5724242.0,157475.0,5628947.0,-138568.0,-70829.0,7271.66
2026-05-20,-2930952.0,1106962.0,1710443.0,-151473.0,77077.0,7208.95
2026-05-21,-221187.0,2900833.0,-2675363.0,-95874.0,349966.0,7815.59
2026-05-22,-1922137.0,758319.0,1065463.0,-116099.0,-1303.0,7847.71
2026-05-26,-132057.0,816766.0,-574538.0,-116171.0,871987.0,8047.51
2026-05-27,-249284.0,-12555.0,406441.0,-393007.0,-234878.0,8228.7
2026-05-28,-2741423.0,-1042162.0,3614583.0,-27473.0,-650969.0,8185.29
2026-05-29,-1042061.0,2368783.0,-1405413.0,90916.0,381795.0,8476.15
2026-06-01,-2821920.0,2442734.0,386231.0,-30510.0,177141.0,8788.38
2026-06-02,-6303528.0,-54582.0,6353748.0,70677.0,-174377.0,8801.49
2026-06-04,-6666259.0,1525451.0,5013493.0,-49196.0,279797.0,8639.41
2026-06-05,-2763794.0,-1380859.0,4223997.0,-60747.0,-236005.0,8160.59
2026-06-08,-264435.0,-1716421.0,1762763.0,48498.0,-404209.0,7484.41
2026-06-09,-2006385.0,2504820.0,-616691.0,-23312.0,928261.0,8096.93
2026-06-10,-2775389.0,-2266525.0,4864291.0,-264189.0,-539694.0,7730.82
2026-06-11,-1464017.0,-756138.0,2080254.0,-112481.0,484946.0,7763.95
2026-06-12,2204091.0,2286979.0,-4317449.0,-324770.0,891619.0,8123.62
2026-06-15,1077439.0,446151.0,-1512354.0,24998.0,12500.0,8545.98
2026-06-16,1535308.0,707639.0,-2184146.0,-33752.0,493109.0,8726.6
2026-06-17,-995169.0,595663.0,525407.0,-167616.0,490691.0,8864.24
2026-06-18,1277624.0,-768223.0,-415616.0,-392072.0,-59721.0,9063.84
2026-06-19,-355511.0,-1224429.0,1647837.0,-526700.0,131018.0,9052.42
2026-06-22,-2546552.0,303393.0,2150592.0,-183350.0,334999.0,9114.55
2026-06-23,-4204746.0,-4476011.0,8590960.0,-293734.0,-1450588.0,8203.84
2026-06-24,-4654581.0,1909548.0,2631247.0,13130.0,50287.0,8471.02
2026-06-25,-875358.0,3324421.0,-2413628.0,-2455.0,761598.0,8930.3
2026-06-26,-4290583.0,-4122382.0,8191914.0,-48155.0,-1689903.0,8411.21
2026-06-29,-7733174.0,2932671.0,4597523.0,58087.0,-314618.0,8394.65
2026-06-30,-3799200.0,2933197.0,840145.0,-39417.0,1015945.0,8476.48
2026-07-01,-1702845.0,-69989.0,1736962.0,-217692.0,133235.0,8303.41
2026-07-02,-4370569.0,-2082531.0,6241277.0,-49531.0,-1320086.0,7648.09
2026-07-03,-2175020.0,4407884.0,-2294245.0,56301.0,1039801.0,8088.34
2026-07-06,-1314368.0,-1461843.0,2682906.0,-33755.0,19313.0,8051.33
2026-07-07,-2917227.0,-310762.0,3135873.0,28504.0,-882533.0,7656.31
2026-07-08,343685.0,-355216.0,-35780.0,-95047.0,-415127.0,7246.79
2026-07-09,134309.0,1288450.0,-1327759.0,73642.0,839013.0,7291.91
2026-07-10,-322775.0,1131391.0,-780456.0,35467.0,-430258.0,7475.94
2026-07-13,-1670548.0,-2233823.0,3886877.0,-66237.0,-1633671.0,6806.93
2026-07-14,956508.0,3211675.0,-4141089.0,86815.0,-2063.0,6856.83
2026-07-15,2303147.0,199209.0,-2466618.0,20478.0,899618.0,7284.41
2026-07-16,-1366513.0,-2383101.0,3664672.0,59173.0,-561177.0,6820.6
2026-07-20,519818.0,-923490.0,349007.0,74255.0,-267498.0,6516.27
2026-07-21,295156.0,1374442.0,-1642051.0,59980.0,448477.0,6747.95
2026-07-22,2621088.0,-1396304.0,-1217613.0,-70617.0,-109593.0,6797.7
2026-07-23,2135890.0,97551.0,-2207707.0,74086.0,673180.0,7096.89
2026-07-24,-3268336.0,-1951441.0,5178228.0,32577.0,-712463.0,6690.62
2026-07-27,-2881111.0,859536.0,1978839.0,-72393.0,402173.0,6755.75
2026-07-28,-4500877.0,183031.0,4315197.0,116482.0,-1085208.0,6023.66
2026-07-29,-1250217.0,3176945.0,-1970098.0,338085.0,345644.0,5663.24
2026-07-30,1328010.0,80523.0,-1430884.0,380191.0,-195507.0,5593.56
2026-07-31,7240983.0,1150288.0,-8283998.0,164715.0,1207981.0,6595.45
2026-08-03,-2822021.0,-1951627.0,4652309.0,-20386.0,-473499.0,6257.45
2026-08-04,-371610.0,-538462.0,818662.0,46580.0,-56097.0,6358.95
2026-08-05,1446368.0,-283757.0,-1184396.0,-26821.0,110046.0,6598.26
2026-08-06,-3289274.0,-121433.0,3336698.0,47079.0,-772055.0,6296.38
2026-08-07,-865101.0,585373.0,267530.0,-116581.0,-38203.0,6258.77
2026-08-10,-1490868.0,569154.0,900252.0,-144938.0,-38073.0,6299.66
2026-08-11,53516.0,21248.0,-70759.0,-42588.0,228029.0,6345.53
2026-08-12,2835392.0,527901.0,-3191076.0,-28111.0,269575.0,6579.04
2026-08-13,2110210.0,683411.0,-2741033.0,-64055.0,506124.0,6813.34
2026-08-14,3038711.0,-1029823.0,-1982030.0,39102.0,104659.0,6977.94
2026-08-18,91404.0,-795137.0,741997.0,-80568.0,-125169.0,6869.83
2026-08-19,-3472598.0,-1338952.0,4635672.0,73075.0,-380097.0,6471.17
2026-08-20,1706839.0,-489514.0,-2271236.0,-181595.0,486566.0,6852.58
2026-08-21,-175962.0,248082.0,-1165244.0,46402.0,-39143.0,6912.95
2026-08-24,-3669086.0,-1290119.0,3321735.0,4447.0,-285594.0,6696.96
2026-08-25,-3813988.0,1171083.0,1050905.0,23424.0,-30203.0,6742.74
2026-08-26,-114832.0,761515.0,-2246092.0,-33945.0,-11484.0,6808.21
2026-08-27,133282.0,183528.0,-1911575.0,-142885.0,-58311.0,6912.37
2026-08-28,-852452.0,-1187553.0,419378.0,-22858.0,-559421.0,6788.88
2026-08-31,-643445.0,-789141.0,-146406.0,-35676.0,-26456.0,6820.02
2026-09-01,-496840.0,-628605.0,-540203.0,-14677.0,14023.0,6835.8
